,0,1,2,3,4,5,6,7,8,9,10,11
0,-6.786269119660103,-6.786269119660103,-6.786269119660103,-3.528859942223254,-3.528859942223254,-3.528859942223254,0.7060999548569938,-1.021266018634892,0.0,1.4121999097139877,-2.042532037269784,0.0
1,-6.786269110620154,-6.7862691110307205,-6.786253578077921,-3.528847042416008,-3.5288476282849293,-3.5177672166944185,0.7027231255715638,-1.0111571167676177,0.0,1.320568469236233,-1.9333981564187313,0.0
2,-6.786268974718966,-6.786268981420355,-6.786207374795479,-3.5287564539833283,-3.52876132334763,-3.5069598823162145,0.7007378791894844,-1.0074920089662271,0.0,1.2332806537468854,-1.837568230969478,0.0
3,-6.7862683856629875,-6.786268421016257,-6.786131021520997,-3.5285105875757528,-3.5285279789244535,-3.496202656725118,0.6978699651627368,-1.0027618613331293,0.0,1.1457655054772438,-1.7399975970354822,0.0
4,-6.786266800316682,-6.7862669173128864,-6.78602469147245,-3.5280319162681333,-3.52807566070182,-3.4854911426986,0.6941794017233964,-0.9971067396133626,0.0,1.0585036379609534,-1.6410941270040504,0.0
5,-6.786263459435633,-6.78626375897824,-6.785888533195205,-3.527243186569879,-3.527333922477226,-3.474813672313737,0.689682846607464,-0.9905149399882933,0.0,0.971925031928918,-1.5409829217493647,0.0
6,-6.78625738902927,-6.786258040877025,-6.785722656645071,-3.52606763238903,-3.5262342208235955,-3.464155879960979,0.6844020834813329,-0.9829788034276994,0.0,0.8865206133567185,-1.4398400355858385,0.0
7,-6.78624740239403,-6.78624867031779,-6.785527125218463,-3.5244292520105436,-3.524710386680486,-3.4535003731347524,0.6783635139017083,-0.9744920624159918,0.0,0.8028298364920305,-1.337897364787193,0.0
8,-6.786232102996064,-6.786234374660736,-6.785301947066424,-3.5222531523192893,-3.52269913823951,-3.4428265589320164,0.6715984933217433,-0.9650505492236947,0.0,0.7214221987587252,-1.2354557216963147,0.0
9,-6.7862098883965,-6.786213710369368,-6.7850470659953555,-3.519465968912918,-3.5201406155654675,-3.432110533456941,0.6641434044872826,-0.9546529883833539,0.0,0.642870059530091,-1.1328980789976808,0.0
10,-6.7861789554328835,-6.786185073522885,-6.784762352144649,-3.51599636872048,-3.516978909621223,-3.421325046762997,0.6560394131522617,-0.9433019335170931,0.0,0.567714975019574,-1.0307010258215286,0.0
11,-6.786137306883423,-6.78614671172137,-6.784447592661919,-3.5117756380004614,-3.5131625530802513,-3.41043955252855,0.6473318653280602,-0.9310048111688175,0.0,0.4964320935948774,-0.9294410355535365,0.0
