,0,1,2,3
0,-5.0,-5.0,-5.0,0.0
1,-4.999999974170742,-4.999999975510086,-4.999894391307603,0.0
2,-4.999999583859543,-4.999999605714421,-4.999582879480725,0.0
3,-4.999997897306274,-4.999998011012817,-4.999071924275164,0.0
4,-4.999993381894188,-4.999993751665325,-4.998363937133256,0.0
5,-4.999983920820503,-4.999984849436827,-4.997461401992057,0.0
6,-4.999966835794011,-4.999968814600027,-4.9963667057708845,0.0
7,-4.999938914220638,-4.999942676511209,-4.99508212963358,0.0
8,-4.999896440994161,-4.999903017491935,-4.993609834223936,0.0
9,-4.99983523449578,-4.999846009333202,-4.991951845742585,0.0
10,-4.999750686150124,-4.999767451619445,-4.990110043135727,0.0
11,-4.999637802658556,-4.999662811007603,-4.9880861468384134,0.0
12,-4.999491249894143,-4.99952726061568,-4.985881709405927,0.0
13,-4.999305397411361,-4.999355718761377,-4.98349810825626,0.0
14,-4.999074362590795,-4.999142886421586,-4.980936540637417,0.0
15,-4.998792053578672,-4.998883282932969,-4.978198020835661,0.0
16,-4.998452210359756,-4.998571279601334,-4.975283379561108,0.0
17,-4.998048443488317,-4.998201131018879,-4.972193265387197,0.0
18,-4.997574270173166,-4.997767003996496,-4.968928148079613,0.0
19,-4.997023147556396,-4.997263004101632,-4.965488323625464,0.0
20,-4.996388503137757,-4.996683199852494,-4.961873920761585,0.0
21,-4.9956637623787925,-4.9960216446604635,-4.958084908798402,0.0
22,-4.994842373577801,-4.995272396638355,-4.954121106540185,0.0
23,-4.993917830143345,-4.994429536406585,-4.949982192111394,0.0
24,-4.992883690415741,-4.993487183035565,-4.945667713510527,0.0
25,-4.99173359519687,-4.992439508263271,-4.941177099726277,0.0
26,-4.990461283152116,-4.991280749123853,-4.93650967226487,0.0
27,-4.989060604246829,-4.9900052191178155,-4.931664656951769,0.0
28,-4.987525531375108,-4.988607318047524,-4.926641195884931,0.0
29,-4.985850170332224,-4.9870815406345,-4.921438359430329,0.0
30,-4.984028768274466,-4.985422484027295,-4.91605515816332,0.0
31,-4.982055720802144,-4.983624854301227,-4.910490554671461,0.0
32,-4.979925577793281,-4.98168347204394,-4.904743475145665,0.0
33,-4.977633048107385,-4.979593277113745,-4.898812820696936,0.0
34,-4.9751730032707755,-4.977349332651105,-4.892697478345484,0.0
35,-4.972540480247283,-4.974946828417389,-4.886396331637733,0.0
36,-4.969730683390808,-4.972381083529204,-4.879908270854628,0.0
37,-4.966738985669229,-4.969647548651178,-4.873232202781828,0.0
38,-4.96356092924251,-4.966741807704951,-4.866367060018761,0.0
39,-4.9601922254715225,-4.9636595791474445,-4.859311809809289,0.0
40,-4.956628754428137,-4.960396716867014,-4.852065462381812,0.0
41,-4.952866563971441,-4.956949210741984,-4.844627078791174,0.0
42,-4.948901868449625,-4.953313186902229,-4.836995778258703,0.0
43,-4.9447310470819925,-4.94948490773088,-4.829170745010163,0.0
44,-4.940350642070783,-4.945460771639872,-4.82115123461441,0.0
45,-4.935757356488043,-4.941237312649965,-4.812936579828131,0.0
46,-4.930948051978516,-4.9368111998029525,-4.804526195954245,0.0
47,-4.925919746315579,-4.932179236431063,-4.79591958572337,0.0
48,-4.920669610843562,-4.927338359306052,-4.787116343709359,0.0
49,-4.915194967836281,-4.922285637688155,-4.77811616029111,0.0
50,-4.9094932877984,-4.917018272292863,-4.768918825173923,0.0
51,-4.903562186733194,-4.911533594191512,-4.759524230484449,0.0
52,-4.897399423397521,-4.905829063659783,-4.749932373453875,0.0
53,-4.891002896562138,-4.899902268986478,-4.740143358704445,0.0
54,-4.884370642293168,-4.893750925253381,-4.730157400154681,0.0
55,-4.877500831268224,-4.887372873095501,-4.719974822558843,0.0
56,-4.870391766138708,-4.880766077449682,-4.709596062696184,0.0
57,-4.863041878947866,-4.873928626298311,-4.699021670225563,0.0
58,-4.8554497286125144,-4.866858729413745,-4.688252308220806,0.0
59,-4.847613998474723,-4.859554717108016,-4.677288753402028,0.0
60,-4.839533493928346,-4.852015038991491,-4.6661318960779194,0.0
61,-4.831207140123981,-4.84423826274328,-4.654782739813659,0.0
