,0,1,2,3,4,5,6,7,8,9,10,11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-2.582925806456402e-08,-2.4489914376596035e-08,-0.00010560869239746485,-1.0331702838795313e-05,-9.795965661404879e-06,-0.021121740454450182,0.0003817687808598386,-0.0004026475714273496,0.0,0.0763537561719677,-0.08052951428546992,0.0
2,-4.161404571191685e-07,-3.942855794938899e-07,-0.00041712051927551066,-8.323191980237414e-05,-7.88054628356029e-05,-0.04118065423160258,0.001507505719297053,-0.00159443518450659,0.0,0.1487936315154752,-0.15782800833037816,0.0
3,-2.1026937259964028e-06,-1.988987182770535e-06,-0.0009280757248361087,-0.0002795394958317715,-0.00026406059204450423,-0.06101051033236084,0.0033415888410241465,-0.0035462081740240507,0.0,0.2180229928299435,-0.2325265895731139,0.0
4,-6.6181058119621975e-06,-6.248334675238118e-06,-0.0016360628667440712,-0.0006586509517738413,-0.0006206256632942913,-0.08058724044987461,0.005849103305125047,-0.006228888449981068,0.0,0.2834798999902366,-0.30400946561828973,0.0
5,-1.607917949678872e-05,-1.5150563173324717e-05,-0.002538598007943377,-0.0012779200580785958,-0.0012010584519263757,-0.09992044501914361,0.008990310457563343,-0.009607883487944526,0.0,0.3447615304974226,-0.37178954197440206,0.0
6,-3.31642059894935e-05,-3.1185399972955256e-05,-0.0036332942291154207,-0.002192217902206043,-0.002055042082138019,-0.11901995039834312,0.012721670049108444,-0.013643730436954424,0.0,0.4015103878115977,-0.4353798478275776,0.0
7,-6.10857793617458e-05,-5.7323488791299644e-05,-0.0049178703664194325,-0.0034534619201317023,-0.0032290262429400304,-0.13789709599387276,0.016996451204092145,-0.01829229227890259,0.0,0.4534458431851426,-0.494332520562056,0.0
8,-0.00010355900583895427,-9.698250806506875e-05,-0.006390165776063944,-0.0051101713360934735,-0.004765928785199708,-0.15656465226137026,0.021765592027436026,-0.0235053099236855,0.0,0.5003823214836336,-0.5482710083945264,0.0
9,-0.00016476550421957293,-0.00015399066679806206,-0.00804815425741496,-0.007207074401435259,-0.006704911761805973,-0.1750367347210182,0.026978696833181947,-0.02923125595809297,0.0,0.5422386396655505,-0.5969181984869677,0.0
10,-0.0002493138498763801,-0.00023254838055469172,-0.00988995686427331,-0.009784793524053308,-0.009081242301686037,-0.19332866843081756,0.03258507550779634,-0.0354164213225753,0.0,0.5790370952573269,-0.6401148744094984,0.0
11,-0.00036219734144348826,-0.0003371889923972318,-0.011913853161586706,-0.012879626852135706,-0.01192624028923429,-0.21145681389501053,0.03853472831407141,-0.042006122817011916,0.0,0.6108934659976879,-0.6778254244778237,0.0
12,-0.0005087501058576319,-0.0004727393843199731,-0.014118290594073366,-0.01652343478471483,-0.01526730726014502,-0.22943836509837348,0.04477919895233047,-0.04894590389315864,0.0,0.6380006616541244,-0.710130790751521,0.0
13,-0.0006946025886391025,-0.0006442812386225023,-0.016501891743739668,-0.02074362930827392,-0.019128025268932092,-0.24729113088047444,0.051272249022284666,-0.05618261503765088,0.0,0.6606093523367139,-0.7372114381469261,0.0
14,-0.0009256374092050135,-0.0008571135784140952,-0.01906345936258258,-0.025563255282676715,-0.023528311341448012,-0.2650333101261017,0.05797033853943301,-0.0636652953895806,0.0,0.6790085510929549,-0.7593246322390182,0.0
15,-0.0012079464213275064,-0.0011167170670315627,-0.02180197916433909,-0.03100114718667821,-0.02848461236478506,-0.2826832696930893,0.06483292253014183,-0.07134582019459514,0.0,0.6935082470488106,-0.7767803287638901,0.0
16,-0.0015477896402441831,-0.0014287203986659744,-0.02471662043889231,-0.03707214261408173,-0.034010126293542456,-0.30025933205024286,0.07182258974556485,-0.0791793165837593,0.0,0.7044251960357926,-0.7899189490689447,0.0
17,-0.0019515565116825985,-0.0017988689811211363,-0.02780673461280303,-0.04378733435222666,-0.04011503762883123,-0.3177795776198207,0.07890507653369987,-0.08712437593487277,0.0,0.7120721615912111,-0.799092921153747,0.0
18,-0.002425729826834623,-0.002232996003503582,-0.03107185192038768,-0.051154345164771214,-0.046806757607431096,-0.33526166504887034,0.08604918917259659,-0.09514310368236484,0.0,0.7167503661881327,-0.8046526283446668,0.0
19,-0.0029768524436036077,-0.0027369958983682803,-0.03451167637453605,-0.059177612471159914,-0.05409016197037214,-0.35272267118356937,0.0932266642153831,-0.10320104963967973,0.0,0.71874464236917,-0.8069365631183117,0.0
20,-0.003611496862242826,-0.003316800147506768,-0.03812607923841461,-0.06785867325488391,-0.06196782130933349,-0.3701789514099991,0.10041199089623118,-0.11126705765784549,0.0,0.7183206938004457,-0.8062650405148407,0.0
21,-0.004336237621207381,-0.003978355339536868,-0.04191509120159806,-0.0771964423293479,-0.07044022071610032,-0.3876460202201367,0.10758221391329574,-0.11931306627180534,0.0,0.7157239096124656,-0.8029366822771284,0.0
22,-0.00515762642219881,-0.004727603361644635,-0.04587889345981461,-0.08718747937158187,-0.07950596678296114,-0.40513845130835163,0.11471672976895059,-0.1273138842758637,0.0,0.7111792615185026,-0.7972269185345461,0.0
23,-0.006082169856654902,-0.005570463593414494,-0.05001780788860589,-0.09782624188197381,-0.08916198096882647,-0.42266979614395084,0.12179708564444813,-0.13524695823185356,0.0,0.7048919135810064,-0.7893878726634224,0.0
24,-0.007116309584258263,-0.006512816964434247,-0.05433228648947258,-0.10910532250410013,-0.09940367902388769,-0.4402525197488145,0.1288067865546127,-0.14309214327494932,0.0,0.697048268451906,-0.7796491359557302,0.0
25,-0.00826640480312954,-0.007560491736729203,-0.05882290027372297,-0.12101567003320073,-0.11022513662177387,-0.45789795229526703,0.13573111416035052,-0.15083148430435614,0.0,0.6878172526956592,-0.7682190699256332,0.0
26,-0.009538716847884203,-0.00871925087614626,-0.0634903277351301,-0.13354679404614178,-0.12161924164079244,-0.4756162550971264,0.14255695895143197,-0.15844901156680347,0.0,0.6773517055206297,-0.7552863825638311,0.0
27,-0.010939395753171238,-0.009994780882184355,-0.06833534304823058,-0.14668695347869698,-0.13357783371198478,-0.4934163995736511,0.1492726663858027,-0.16593055252120206,0.0,0.665789781353516,-0.7410218083158864,0.0
