,0,1,2,3
179,-3.3217050923289237,-3.342958344586904,-2.9278418669156876,0.0
180,-3.2998884488159055,-3.3212594466603385,-2.9124227733065973,0.0
181,-3.27801977712424,-3.299506629809552,-2.8970473794947313,0.0
182,-3.2561018613888884,-3.277702641285351,-2.88171649785854,0.0
183,-3.234137483920211,-3.2558502266399962,-2.866430911414358,0.0
184,-3.212129424243267,-3.233952128825276,-2.8511913739471977,0.0
185,-3.1900804581495956,-3.212011087302965,-2.835998610164835,0.0
186,-3.1679933567619942,-3.1900298371680003,-2.8208533158745674,0.0
187,-3.1458708856127693,-3.1680111082847,-2.8057561581820085,0.0
188,-3.123715803735912,-3.1459576244363205,-2.7907077757112666,0.0
189,-3.101530862773636,-3.1238721024882485,-2.775708778845836,0.0
190,-3.079318806097688,-3.1017572515650853,-2.760759749989522,0.0
191,-3.057082367945813,-3.0796157722418815,-2.745861243846694,0.0
192,-3.0348242725737453,-3.0574503557497565,-2.7310137877211744,0.0
193,-3.012547233423059,-3.0352636831961117,-2.7162178818330287,0.0
194,-2.9902539523051983,-3.0130584247996492,-2.701473999652544,0.0
195,-2.967947118601975,-2.990837239140373,-2.686782588250658,0.0
196,-2.945629408482809,-2.968602772424735,-2.672144068665105,0.0
197,-2.9233034841389545,-2.94635765776609,-2.6575588362815283,0.0
198,-2.900971993034932,-2.924104514480579,-2.643027261228825,0.0
199,-2.8786375671773703,-2.90184594739857,-2.6285496887879694,0.0
200,-2.856302822401436,-2.879584546191757,-2.6141264398135724,0.0
201,-2.8339703576750006,-2.857322884716004,-2.599757811167428,0.0
202,-2.8116427544206792,-2.835063520370006,-2.585444076163308,0.0
203,-2.7893225758558593,-2.8128089934698326,-2.5711854850222595,0.0
204,-2.7670123663508,-2.7905618266393892,-2.556982265337675,0.0
205,-2.7447146508048768,-2.768324524216835,-2.542834622549399,0.0
206,-2.722431934041018,-2.746099571676969,-2.528742740426152,0.0
207,-2.700166700218368,-2.723889435069592,-2.5147067815555517,0.0
208,-2.6779214122631796,-2.7016965604738354,-2.500726887841024,0.0
209,-2.6556985113179334,-2.6795233734684345,-2.486803181004905,0.0
210,-2.6335004162086566,-2.6573722786179155,-2.472935763097044,0.0
211,-2.6113295229303946,-2.6352456589746507,-2.459124717008227,0.0
212,-2.58918820415078,-2.613145875596729,-2.4453701069877583,0.0
213,-2.567078808731617,-2.5910752670815747,-2.4316719791645345,0.0
214,-2.545003661268395,-2.5690361491152354,-2.4180303620709824,0.0
215,-2.5229650616476156,-2.5470308140372624,-2.4044452671692174,0.0
216,-2.500965284621821,-2.5250615304210773,-2.390916689378815,0.0
217,-2.4790065794021854,-2.5031305426697306,-2.3774446076055944,0.0
218,-2.4570911692685153,-2.4812400706269333,-2.364028985270818,0.0
219,-2.4352212511965106,-2.459392309203244,-2.35066977084025,0.0
220,-2.4133989955021034,-2.437589428017285,-2.337366898352504,0.0
221,-2.3916265455026995,-2.415833571051846,-2.324120287946149,0.0
222,-2.3699060171951247,-2.3941268563247395,-2.310929846385045,0.0
223,-2.348239498950076,-2.372471375574259,-2.297795467581403,0.0
224,-2.3266290512228656,-2.3508691939590776,-2.2847170331160775,0.0
225,-2.305076706280237,-2.329322349772437,-2.2716944127556147,0.0
226,-2.2835844679430264,-2.307832854170455,-2.2587274649656055,0.0
227,-2.2621543113444336,-2.2864026909143806,-2.245816037419898,0.0
228,-2.2407881827036618,-2.2650338161266257,-2.2329599675052454,0.0
229,-2.2194879991146794,-2.2437281580603927,-2.22015908282099,0.0
230,-2.1982556483498508,-2.2224876168827117,-2.207413201673386,0.0
231,-2.1770929886781776,-2.2013140644707048,-2.194722133564197,0.0
232,-2.156001848697892,-2.1802093442208874,-2.182085679673211,0.0
233,-2.1349840271831337,-2.159175270871312,-2.1695036333343305,0.0
234,-2.114041292944446,-2.138213630336361,-2.1569757805049297,0.0
235,-2.093175384702813,-2.117326179553991,-2.1445019002281613,0.0
236,-2.072388010976977,-2.0965146463452315,-2.132081765087937,0.0
237,-2.0516808499837444,-2.075780729285732,-2.1197151416563034,0.0
238,-2.0310555495510245,-2.055126097589163,-2.107401790932968,0.0
239,-2.0105137270433038,-2.03455239100226,-2.095141468776729,0.0
240,-1.9900569692992942,-2.014061219711314,-2.0829339263285953,0.0
241,-1.9696868325814707,-1.9936541642598957,-2.0707789104263843,0.0
242,-1.949404842537223,-1.973332775477619,-2.0586761640106124,0.0
243,-1.9292124941713458,-1.9530985744197262,-2.0466254265214996,0.0
244,-1.909111251829592,-1.9329530523173002,-2.034626434286931,0.0
245,-1.8891025491930171,-1.912897670537895,-2.0226789209012304,0.0
246,-1.8691877892828401,-1.8929338605563775,-2.010782617594608,0.0
247,-1.8493683444755549,-1.873063023935781,-1.9989372535931795,0.0
248,-1.8296455565280216,-1.8532865323179668,-1.987142556469439,0.0
249,-1.8100207366122754,-1.8336057274238882,-1.9753982524831066,0.0
250,-1.7904951653597885,-1.8140219210632602,-1.9637040669122694,0.0
251,-1.7710700929149295,-1.7945363951534326,-1.952059724374755,0.0
252,-1.7517467389973604,-1.7751504017472697,-1.9404649491396877,0.0
253,-1.7325262929731218,-1.7558651630698376,-1.9289194654291841,0.0
254,-1.7134099139341559,-1.736681871563706,-1.9174229977101667,0.0
255,-1.6943987307860238,-1.7176016899426685,-1.9059752709762785,0.0
256,-1.6754938423435726,-1.6986257512536915,-1.8945760110198928,0.0
257,-1.656696317434319,-1.679755158946901,-1.883224944694228,0.0
